{55.73399}(-0.07, 0.97, -3.19),(0.03009, -0.10984, -0.00655, 0.99347)|(-0.08, 1.53, -3.08),(0.10631, -0.04508, -0.01024, 0.99326)|(-0.07, 1.35, -3.13),(0.14338, -0.04712, 0.01626, 0.98841)|(-0.08, 1.62, -3.06),(0.03321, 0.00568, -0.05316, 0.99802)|(-0.19, 0.96, -3.21),(0.07186, 0.29991, 0.06017, -0.94935)|(-0.27, 0.52, -3.17),(-0.09125, -0.16456, 0.06492, -0.97999)|(-0.35, 0.10, -3.23),(0.09377, -0.32047, 0.04911, -0.94133)|(0.06, 0.97, -3.17),(0.10340, -0.06920, -0.01599, -0.99210)|(0.08, 0.53, -3.08),(-0.11265, -0.26230, 0.02899, -0.95795)|(0.05, 0.13, -3.16),(0.09339, -0.25468, 0.05778, 0.96077)|(-0.11, 1.48, -3.10),(-0.13283, 0.01781, -0.03033, -0.99051)|(-0.27, 1.47, -3.10),(0.04375, 0.08175, 0.63428, 0.76752)|(-0.32, 1.19, -3.09),(-0.39358, 0.70032, 0.45426, 0.38509)|(-0.22, 1.25, -2.85),(-0.61094, 0.51276, 0.59098, 0.12076)|(-0.05, 1.48, -3.09),(-0.11815, 0.10687, 0.04528, -0.98619)|(0.10, 1.46, -3.06),(0.16253, -0.36274, -0.56024, 0.72672)|(0.14, 1.20, -2.96),(-0.10926, -0.59545, -0.58328, 0.54155)|(0.03, 1.07, -2.76),(0.20809, 0.71053, 0.47692, -0.47371)|
{55.75064}(-0.07, 0.97, -3.19),(0.03034, -0.10979, -0.00676, 0.99347)|(-0.08, 1.53, -3.08),(0.10664, -0.04503, -0.01039, 0.99322)|(-0.07, 1.35, -3.13),(0.14363, -0.04708, 0.01602, 0.98838)|(-0.08, 1.62, -3.06),(0.03367, 0.00558, -0.05317, 0.99800)|(-0.19, 0.96, -3.21),(0.07188, 0.29977, 0.06021, -0.94939)|(-0.27, 0.52, -3.17),(-0.09124, -0.16457, 0.06493, -0.97999)|(-0.35, 0.10, -3.23),(0.09377, -0.32042, 0.04909, -0.94134)|(0.06, 0.97, -3.17),(0.10351, -0.06932, -0.01603, -0.99208)|(0.08, 0.53, -3.08),(-0.11259, -0.26233, 0.02902, -0.95795)|(0.05, 0.13, -3.16),(0.09342, -0.25465, 0.05776, 0.96078)|(-0.11, 1.48, -3.10),(-0.13309, 0.01773, -0.03007, -0.99049)|(-0.27, 1.47, -3.10),(0.04354, 0.08222, 0.63386, 0.76783)|(-0.32, 1.19, -3.08),(-0.39321, 0.70073, 0.45404, 0.38499)|(-0.22, 1.25, -2.85),(-0.60920, 0.51424, 0.59160, 0.12017)|(-0.05, 1.48, -3.09),(-0.11841, 0.10689, 0.04556, -0.98614)|(0.10, 1.46, -3.06),(0.16267, -0.36300, -0.55997, 0.72678)|(0.14, 1.20, -2.96),(-0.10889, -0.59553, -0.58373, 0.54107)|(0.03, 1.07, -2.76),(0.20866, 0.71079, 0.47693, -0.47305)|
{55.76732}(-0.07, 0.97, -3.19),(0.03059, -0.10980, -0.00695, 0.99346)|(-0.08, 1.53, -3.08),(0.10705, -0.04494, -0.01055, 0.99318)|(-0.07, 1.35, -3.13),(0.14391, -0.04699, 0.01579, 0.98835)|(-0.08, 1.62, -3.06),(0.03435, 0.00540, -0.05317, 0.99798)|(-0.19, 0.96, -3.22),(0.07188, 0.29973, 0.06022, -0.94940)|(-0.27, 0.52, -3.17),(-0.09119, -0.16459, 0.06493, -0.97999)|(-0.35, 0.10, -3.23),(0.09378, -0.32037, 0.04907, -0.94136)|(0.06, 0.97, -3.17),(0.10364, -0.06949, -0.01609, -0.99205)|(0.08, 0.53, -3.08),(-0.11252, -0.26236, 0.02904, -0.95795)|(0.05, 0.13, -3.16),(0.09344, -0.25463, 0.05773, 0.96078)|(-0.11, 1.48, -3.10),(-0.13333, 0.01757, -0.02984, -0.99047)|(-0.27, 1.47, -3.10),(0.04354, 0.08268, 0.63347, 0.76810)|(-0.32, 1.19, -3.08),(-0.39273, 0.70117, 0.45401, 0.38471)|(-0.22, 1.25, -2.85),(-0.60780, 0.51537, 0.59213, 0.11982)|(-0.05, 1.48, -3.09),(-0.11869, 0.10687, 0.04581, -0.98610)|(0.10, 1.46, -3.06),(0.16275, -0.36313, -0.55978, 0.72684)|(0.14, 1.20, -2.96),(-0.10855, -0.59565, -0.58406, 0.54064)|(0.03, 1.07, -2.76),(0.20955, 0.71115, 0.47684, -0.47221)|
{55.78399}(-0.07, 0.97, -3.19),(0.03109, -0.10991, -0.00725, 0.99343)|(-0.08, 1.53, -3.08),(0.10785, -0.04464, -0.01081, 0.99311)|(-0.07, 1.35, -3.13),(0.14450, -0.04673, 0.01542, 0.98828)|(-0.08, 1.62, -3.06),(0.03554, 0.00505, -0.05321, 0.99794)|(-0.19, 0.96, -3.22),(0.07187, 0.29984, 0.06022, -0.94937)|(-0.27, 0.52, -3.17),(-0.09105, -0.16464, 0.06491, -0.98000)|(-0.35, 0.10, -3.23),(0.09379, -0.32029, 0.04901, -0.94139)|(0.06, 0.97, -3.17),(0.10382, -0.06970, -0.01616, -0.99202)|(0.08, 0.53, -3.08),(-0.11241, -0.26239, 0.02907, -0.95795)|(0.05, 0.13, -3.16),(0.09348, -0.25460, 0.05767, 0.96079)|(-0.11, 1.48, -3.10),(-0.13385, 0.01717, -0.02942, -0.99042)|(-0.27, 1.47, -3.10),(0.04406, 0.08376, 0.63270, 0.76859)|(-0.32, 1.19, -3.08),(-0.39167, 0.70207, 0.45439, 0.38368)|(-0.22, 1.25, -2.85),(-0.60526, 0.51742, 0.59295, 0.11978)|(-0.05, 1.48, -3.09),(-0.11909, 0.10680, 0.04612, -0.98604)|(0.11, 1.46, -3.06),(0.16304, -0.36362, -0.55935, 0.72686)|(0.14, 1.20, -2.96),(-0.10742, -0.59599, -0.58459, 0.53991)|(0.03, 1.07, -2.76),(0.21120, 0.71162, 0.47640, -0.47121)|
{55.80064}(-0.07, 0.97, -3.19),(0.03167, -0.11005, -0.00746, 0.99339)|(-0.08, 1.53, -3.08),(0.10856, -0.04428, -0.01108, 0.99304)|(-0.07, 1.35, -3.13),(0.14508, -0.04639, 0.01510, 0.98822)|(-0.08, 1.62, -3.06),(0.03650, 0.00486, -0.05336, 0.99790)|(-0.19, 0.96, -3.22),(0.07190, 0.29992, 0.06020, -0.94934)|(-0.27, 0.52, -3.17),(-0.09087, -0.16473, 0.06488, -0.98000)|(-0.35, 0.10, -3.23),(0.09382, -0.32018, 0.04894, -0.94143)|(0.06, 0.97, -3.17),(0.10400, -0.06967, -0.01617, -0.99200)|(0.08, 0.53, -3.08),(-0.11227, -0.26232, 0.02912, -0.95799)|(0.05, 0.13, -3.16),(0.09351, -0.25468, 0.05763, 0.96077)|(-0.11, 1.48, -3.10),(-0.13452, 0.01667, -0.02895, -0.99035)|(-0.27, 1.47, -3.10),(0.04496, 0.08472, 0.63213, 0.76890)|(-0.32, 1.19, -3.08),(-0.39064, 0.70295, 0.45491, 0.38253)|(-0.22, 1.25, -2.85),(-0.60374, 0.51917, 0.59276, 0.12083)|(-0.05, 1.48, -3.09),(-0.11971, 0.10650, 0.04659, -0.98598)|(0.11, 1.46, -3.06),(0.16334, -0.36406, -0.55905, 0.72681)|(0.14, 1.20, -2.96),(-0.10637, -0.59616, -0.58487, 0.53963)|(0.03, 1.07, -2.76),(0.21310, 0.71190, 0.47584, -0.47049)|
{55.81733}(-0.07, 0.97, -3.19),(0.03198, -0.11007, -0.00755, 0.99338)|(-0.08, 1.53, -3.08),(0.10893, -0.04407, -0.01128, 0.99301)|(-0.07, 1.35, -3.13),(0.14542, -0.04620, 0.01491, 0.98818)|(-0.08, 1.62, -3.06),(0.03693, 0.00495, -0.05356, 0.99787)|(-0.19, 0.96, -3.22),(0.07193, 0.29985, 0.06020, -0.94936)|(-0.27, 0.52, -3.17),(-0.09079, -0.16478, 0.06486, -0.98000)|(-0.35, 0.10, -3.23),(0.09383, -0.32014, 0.04890, -0.94144)|(0.06, 0.97, -3.17),(0.10415, -0.06952, -0.01620, -0.99200)|(0.08, 0.53, -3.08),(-0.11223, -0.26226, 0.02913, -0.95801)|(0.05, 0.13, -3.16),(0.09351, -0.25473, 0.05762, 0.96075)|(-0.11, 1.48, -3.10),(-0.13487, 0.01645, -0.02873, -0.99031)|(-0.27, 1.47, -3.10),(0.04534, 0.08506, 0.63194, 0.76900)|(-0.32, 1.19, -3.08),(-0.39011, 0.70338, 0.45513, 0.38199)|(-0.22, 1.25, -2.85),(-0.60328, 0.52020, 0.59220, 0.12140)|(-0.05, 1.48, -3.09),(-0.11995, 0.10636, 0.04678, -0.98596)|(0.11, 1.46, -3.06),(0.16349, -0.36421, -0.55893, 0.72678)|(0.14, 1.20, -2.96),(-0.10584, -0.59613, -0.58503, 0.53959)|(0.03, 1.07, -2.76),(0.21398, 0.71195, 0.47559, -0.47027)|
{55.834}(-0.07, 0.97, -3.19),(0.03255, -0.11003, -0.00774, 0.99337)|(-0.08, 1.53, -3.08),(0.10961, -0.04373, -0.01174, 0.99294)|(-0.07, 1.35, -3.13),(0.14604, -0.04591, 0.01455, 0.98811)|(-0.08, 1.62, -3.06),(0.03775, 0.00536, -0.05414, 0.99781)|(-0.19, 0.96, -3.22),(0.07202, 0.29958, 0.06018, -0.94944)|(-0.27, 0.52, -3.17),(-0.09066, -0.16488, 0.06482, -0.98000)|(-0.35, 0.10, -3.23),(0.09387, -0.32004, 0.04882, -0.94148)|(0.06, 0.97, -3.17),(0.10448, -0.06909, -0.01629, -0.99199)|(0.08, 0.53, -3.08),(-0.11210, -0.26215, 0.02913, -0.95805)|(0.05, 0.13, -3.16),(0.09350, -0.25485, 0.05765, 0.96072)|(-0.11, 1.48, -3.10),(-0.13554, 0.01607, -0.02832, -0.99024)|(-0.27, 1.47, -3.10),(0.04603, 0.08616, 0.63148, 0.76921)|(-0.32, 1.19, -3.08),(-0.38891, 0.70440, 0.45538, 0.38105)|(-0.22, 1.25, -2.85),(-0.60326, 0.52232, 0.59017, 0.12228)|(-0.05, 1.48, -3.09),(-0.12057, 0.10603, 0.04729, -0.98589)|(0.11, 1.46, -3.06),(0.16361, -0.36417, -0.55888, 0.72682)|(0.14, 1.20, -2.96),(-0.10525, -0.59589, -0.58532, 0.53967)|(0.03, 1.07, -2.76),(0.21557, 0.71197, 0.47512, -0.46999)|
{55.85065}(-0.07, 0.97, -3.19),(0.03282, -0.11000, -0.00787, 0.99336)|(-0.08, 1.53, -3.08),(0.11002, -0.04357, -0.01204, 0.99290)|(-0.07, 1.35, -3.13),(0.14644, -0.04577, 0.01430, 0.98806)|(-0.08, 1.62, -3.06),(0.03818, 0.00566, -0.05449, 0.99777)|(-0.19, 0.96, -3.22),(0.07205, 0.29945, 0.06017, -0.94948)|(-0.27, 0.52, -3.17),(-0.09059, -0.16493, 0.06481, -0.98000)|(-0.35, 0.10, -3.23),(0.09389, -0.31999, 0.04877, -0.94150)|(0.06, 0.97, -3.17),(0.10461, -0.06888, -0.01634, -0.99199)|(0.08, 0.53, -3.08),(-0.11206, -0.26211, 0.02910, -0.95807)|(0.05, 0.13, -3.16),(0.09349, -0.25489, 0.05767, 0.96071)|(-0.11, 1.48, -3.10),(-0.13589, 0.01594, -0.02817, -0.99020)|(-0.27, 1.47, -3.10),(0.04634, 0.08690, 0.63120, 0.76934)|(-0.32, 1.19, -3.08),(-0.38823, 0.70503, 0.45540, 0.38055)|(-0.22, 1.25, -2.85),(-0.60426, 0.52353, 0.58797, 0.12278)|(-0.05, 1.48, -3.09),(-0.12076, 0.10593, 0.04745, -0.98587)|(0.11, 1.46, -3.06),(0.16364, -0.36405, -0.55889, 0.72687)|(0.14, 1.20, -2.96),(-0.10504, -0.59572, -0.58551, 0.53970)|(0.03, 1.07, -2.76),(0.21629, 0.71201, 0.47476, -0.46997)|
{55.86733}(-0.07, 0.97, -3.19),(0.03327, -0.11005, -0.00815, 0.99334)|(-0.08, 1.53, -3.08),(0.11062, -0.04351, -0.01254, 0.99283)|(-0.07, 1.35, -3.13),(0.14696, -0.04576, 0.01395, 0.98799)|(-0.08, 1.62, -3.06),(0.03902, 0.00627, -0.05518, 0.99769)|(-0.19, 0.96, -3.22),(0.07210, 0.29929, 0.06011, -0.94953)|(-0.27, 0.52, -3.17),(-0.09046, -0.16502, 0.06477, -0.98000)|(-0.35, 0.10, -3.23),(0.09391, -0.31987, 0.04866, -0.94154)|(0.06, 0.97, -3.17),(0.10478, -0.06868, -0.01639, -0.99199)|(0.08, 0.53, -3.08),(-0.11192, -0.26205, 0.02901, -0.95810)|(0.05, 0.13, -3.16),(0.09346, -0.25495, 0.05769, 0.96069)|(-0.11, 1.48, -3.09),(-0.13662, 0.01571, -0.02790, -0.99011)|(-0.27, 1.47, -3.10),(0.04708, 0.08933, 0.63044, 0.76964)|(-0.32, 1.19, -3.08),(-0.38693, 0.70650, 0.45530, 0.37926)|(-0.21, 1.25, -2.85),(-0.60760, 0.52544, 0.58260, 0.12372)|(-0.05, 1.48, -3.09),(-0.12130, 0.10573, 0.04781, -0.98581)|(0.11, 1.46, -3.06),(0.16370, -0.36370, -0.55893, 0.72700)|(0.14, 1.20, -2.96),(-0.10479, -0.59527, -0.58601, 0.53969)|(0.03, 1.07, -2.76),(0.21758, 0.71225, 0.47372, -0.47006)|
{55.88398}(-0.07, 0.97, -3.19),(0.03371, -0.11023, -0.00841, 0.99330)|(-0.08, 1.53, -3.08),(0.11114, -0.04349, -0.01293, 0.99277)|(-0.07, 1.35, -3.13),(0.14738, -0.04578, 0.01367, 0.98793)|(-0.08, 1.62, -3.06),(0.03980, 0.00676, -0.05572, 0.99763)|(-0.19, 0.96, -3.22),(0.07213, 0.29929, 0.05999, -0.94954)|(-0.27, 0.52, -3.17),(-0.09033, -0.16516, 0.06474, -0.97998)|(-0.35, 0.10, -3.23),(0.09392, -0.31980, 0.04860, -0.94157)|(0.06, 0.97, -3.17),(0.10487, -0.06876, -0.01636, -0.99197)|(0.08, 0.53, -3.08),(-0.11178, -0.26198, 0.02893, -0.95814)|(0.05, 0.13, -3.16),(0.09346, -0.25502, 0.05770, 0.96068)|(-0.11, 1.48, -3.09),(-0.13724, 0.01551, -0.02769, -0.99003)|(-0.27, 1.47, -3.10),(0.04745, 0.09236, 0.63003, 0.76960)|(-0.32, 1.19, -3.08),(-0.38598, 0.70814, 0.45474, 0.37786)|(-0.21, 1.25, -2.85),(-0.61388, 0.52759, 0.57376, 0.12494)|(-0.05, 1.48, -3.09),(-0.12188, 0.10553, 0.04819, -0.98574)|(0.11, 1.46, -3.06),(0.16386, -0.36324, -0.55904, 0.72710)|(0.14, 1.20, -2.96),(-0.10471, -0.59460, -0.58674, 0.53965)|(0.03, 1.06, -2.76),(0.21934, 0.71306, 0.47148, -0.47025)|
{55.90066}(-0.07, 0.97, -3.19),(0.03391, -0.11034, -0.00852, 0.99328)|(-0.08, 1.53, -3.07),(0.11133, -0.04348, -0.01308, 0.99275)|(-0.07, 1.35, -3.13),(0.14749, -0.04579, 0.01361, 0.98791)|(-0.08, 1.62, -3.06),(0.04018, 0.00698, -0.05597, 0.99760)|(-0.19, 0.96, -3.22),(0.07214, 0.29926, 0.05992, -0.94955)|(-0.27, 0.52, -3.17),(-0.09030, -0.16526, 0.06474, -0.97997)|(-0.35, 0.10, -3.23),(0.09393, -0.31976, 0.04857, -0.94158)|(0.06, 0.97, -3.17),(0.10494, -0.06878, -0.01636, -0.99196)|(0.08, 0.53, -3.08),(-0.11174, -0.26195, 0.02891, -0.95816)|(0.05, 0.13, -3.16),(0.09346, -0.25506, 0.05771, 0.96067)|(-0.11, 1.48, -3.09),(-0.13763, 0.01544, -0.02755, -0.98998)|(-0.27, 1.47, -3.10),(0.04743, 0.09370, 0.63000, 0.76946)|(-0.32, 1.19, -3.08),(-0.38573, 0.70908, 0.45397, 0.37727)|(-0.21, 1.25, -2.85),(-0.61710, 0.52870, 0.56920, 0.12520)|(-0.05, 1.48, -3.09),(-0.12220, 0.10543, 0.04841, -0.98570)|(0.11, 1.46, -3.06),(0.16398, -0.36299, -0.55914, 0.72713)|(0.14, 1.20, -2.96),(-0.10477, -0.59418, -0.58715, 0.53966)|(0.04, 1.06, -2.76),(0.22029, 0.71368, 0.47005, -0.47030)|
{55.91731}(-0.07, 0.97, -3.19),(0.03410, -0.11045, -0.00863, 0.99326)|(-0.08, 1.53, -3.07),(0.11166, -0.04350, -0.01328, 0.99270)|(-0.07, 1.35, -3.13),(0.14781, -0.04582, 0.01344, 0.98786)|(-0.08, 1.62, -3.06),(0.04054, 0.00717, -0.05621, 0.99757)|(-0.19, 0.96, -3.22),(0.07216, 0.29922, 0.05985, -0.94957)|(-0.27, 0.52, -3.17),(-0.09025, -0.16538, 0.06474, -0.97996)|(-0.35, 0.10, -3.23),(0.09394, -0.31971, 0.04855, -0.94160)|(0.06, 0.97, -3.17),(0.10504, -0.06879, -0.01637, -0.99195)|(0.08, 0.53, -3.08),(-0.11173, -0.26191, 0.02891, -0.95817)|(0.05, 0.13, -3.16),(0.09346, -0.25510, 0.05771, 0.96066)|(-0.11, 1.48, -3.09),(-0.13802, 0.01539, -0.02739, -0.98993)|(-0.27, 1.47, -3.10),(0.04707, 0.09497, 0.63014, 0.76921)|(-0.32, 1.19, -3.08),(-0.38558, 0.71001, 0.45303, 0.37680)|(-0.21, 1.25, -2.85),(-0.62100, 0.53004, 0.56367, 0.12528)|(-0.05, 1.48, -3.09),(-0.12247, 0.10537, 0.04863, -0.98566)|(0.11, 1.46, -3.06),(0.16409, -0.36278, -0.55924, 0.72713)|(0.14, 1.20, -2.96),(-0.10493, -0.59373, -0.58752, 0.53971)|(0.04, 1.06, -2.76),(0.22147, 0.71470, 0.46787, -0.47038)|
{55.93399}(-0.07, 0.97, -3.19),(0.03444, -0.11061, -0.00892, 0.99323)|(-0.08, 1.53, -3.07),(0.11224, -0.04353, -0.01364, 0.99263)|(-0.07, 1.35, -3.13),(0.14834, -0.04588, 0.01318, 0.98778)|(-0.08, 1.62, -3.06),(0.04124, 0.00746, -0.05666, 0.99751)|(-0.19, 0.96, -3.22),(0.07229, 0.29890, 0.05979, -0.94966)|(-0.27, 0.52, -3.17),(-0.09026, -0.16556, 0.06478, -0.97992)|(-0.35, 0.10, -3.23),(0.09395, -0.31961, 0.04852, -0.94163)|(0.06, 0.97, -3.17),(0.10523, -0.06866, -0.01640, -0.99194)|(0.08, 0.53, -3.08),(-0.11177, -0.26183, 0.02893, -0.95818)|(0.05, 0.13, -3.16),(0.09346, -0.25518, 0.05771, 0.96063)|(-0.11, 1.48, -3.09),(-0.13862, 0.01535, -0.02711, -0.98986)|(-0.27, 1.47, -3.10),(0.04610, 0.09758, 0.63044, 0.76870)|(-0.32, 1.19, -3.07),(-0.38548, 0.71187, 0.45086, 0.37599)|(-0.21, 1.25, -2.85),(-0.62816, 0.53213, 0.55390, 0.12428)|(-0.05, 1.48, -3.09),(-0.12302, 0.10524, 0.04908, -0.98559)|(0.11, 1.46, -3.06),(0.16435, -0.36173, -0.55963, 0.72730)|(0.14, 1.20, -2.96),(-0.10557, -0.59298, -0.58794, 0.53996)|(0.04, 1.06, -2.76),(0.22334, 0.71678, 0.46367, -0.47048)|
{55.95066}(-0.07, 0.97, -3.19),(0.03475, -0.11073, -0.00925, 0.99320)|(-0.08, 1.53, -3.07),(0.11310, -0.04356, -0.01418, 0.99253)|(-0.07, 1.35, -3.13),(0.14932, -0.04596, 0.01258, 0.98764)|(-0.08, 1.61, -3.06),(0.04187, 0.00759, -0.05709, 0.99746)|(-0.19, 0.96, -3.22),(0.07246, 0.29861, 0.05982, -0.94974)|(-0.27, 0.52, -3.17),(-0.09038, -0.16562, 0.06482, -0.97990)|(-0.35, 0.10, -3.23),(0.09396, -0.31949, 0.04852, -0.94167)|(0.06, 0.97, -3.17),(0.10548, -0.06863, -0.01642, -0.99191)|(0.08, 0.53, -3.08),(-0.11191, -0.26174, 0.02898, -0.95819)|(0.05, 0.13, -3.16),(0.09345, -0.25526, 0.05774, 0.96061)|(-0.11, 1.48, -3.09),(-0.13948, 0.01528, -0.02666, -0.98975)|(-0.27, 1.47, -3.10),(0.04475, 0.10014, 0.63079, 0.76816)|(-0.32, 1.19, -3.07),(-0.38574, 0.71361, 0.44889, 0.37480)|(-0.21, 1.25, -2.84),(-0.63668, 0.53221, 0.54438, 0.12267)|(-0.05, 1.48, -3.09),(-0.12345, 0.10507, 0.04944, -0.98553)|(0.11, 1.46, -3.06),(0.16430, -0.36026, -0.56004, 0.72772)|(0.14, 1.20, -2.96),(-0.10646, -0.59252, -0.58782, 0.54042)|(0.04, 1.06, -2.76),(0.22475, 0.71836, 0.45965, -0.47135)|
{55.96731}(-0.07, 0.97, -3.19),(0.03509, -0.11077, -0.00960, 0.99318)|(-0.08, 1.53, -3.07),(0.11371, -0.04347, -0.01461, 0.99246)|(-0.07, 1.35, -3.13),(0.15004, -0.04589, 0.01206, 0.98754)|(-0.08, 1.61, -3.06),(0.04227, 0.00759, -0.05736, 0.99743)|(-0.19, 0.96, -3.22),(0.07258, 0.29864, 0.05989, -0.94972)|(-0.27, 0.52, -3.17),(-0.09053, -0.16557, 0.06482, -0.97989)|(-0.35, 0.10, -3.23),(0.09395, -0.31941, 0.04856, -0.94170)|(0.06, 0.97, -3.17),(0.10563, -0.06871, -0.01643, -0.99189)|(0.08, 0.53, -3.08),(-0.11204, -0.26166, 0.02900, -0.95820)|(0.05, 0.13, -3.16),(0.09343, -0.25533, 0.05777, 0.96059)|(-0.11, 1.48, -3.09),(-0.14027, 0.01504, -0.02623, -0.98965)|(-0.27, 1.47, -3.10),(0.04312, 0.10261, 0.63135, 0.76747)|(-0.32, 1.19, -3.07),(-0.38657, 0.71526, 0.44655, 0.37358)|(-0.21, 1.25, -2.84),(-0.64686, 0.53103, 0.53391, 0.12050)|(-0.05, 1.48, -3.09),(-0.12385, 0.10454, 0.04974, -0.98552)|(0.11, 1.46, -3.06),(0.16388, -0.35854, -0.56047, 0.72833)|(0.14, 1.19, -2.96),(-0.10792, -0.59179, -0.58718, 0.54162)|(0.04, 1.06, -2.76),(0.22580, 0.71876, 0.45636, -0.47343)|
{55.98399}(-0.07, 0.97, -3.19),(0.03520, -0.11078, -0.00971, 0.99317)|(-0.08, 1.53, -3.07),(0.11409, -0.04340, -0.01485, 0.99241)|(-0.07, 1.35, -3.13),(0.15048, -0.04583, 0.01174, 0.98748)|(-0.08, 1.61, -3.06),(0.04254, 0.00754, -0.05744, 0.99741)|(-0.19, 0.96, -3.22),(0.07258, 0.29882, 0.05992, -0.94966)|(-0.27, 0.52, -3.17),(-0.09060, -0.16549, 0.06479, -0.97990)|(-0.35, 0.10, -3.23),(0.09394, -0.31935, 0.04859, -0.94172)|(0.06, 0.97, -3.17),(0.10572, -0.06874, -0.01644, -0.99188)|(0.08, 0.53, -3.08),(-0.11208, -0.26162, 0.02900, -0.95820)|(0.05, 0.13, -3.16),(0.09341, -0.25537, 0.05780, 0.96058)|(-0.11, 1.48, -3.09),(-0.14091, 0.01479, -0.02588, -0.98957)|(-0.27, 1.47, -3.10),(0.04207, 0.10352, 0.63165, 0.76716)|(-0.32, 1.19, -3.07),(-0.38712, 0.71615, 0.44496, 0.37320)|(-0.21, 1.25, -2.84),(-0.65079, 0.53055, 0.52981, 0.11954)|(-0.05, 1.48, -3.09),(-0.12397, 0.10420, 0.04986, -0.98554)|(0.11, 1.46, -3.06),(0.16357, -0.35768, -0.56066, 0.72868)|(0.14, 1.19, -2.96),(-0.10861, -0.59140, -0.58687, 0.54225)|(0.04, 1.06, -2.76),(0.22600, 0.71880, 0.45515, -0.47444)|
{56.00069}(-0.07, 0.97, -3.19),(0.03550, -0.11088, -0.00992, 0.99315)|(-0.08, 1.53, -3.07),(0.11463, -0.04323, -0.01517, 0.99235)|(-0.07, 1.35, -3.13),(0.15100, -0.04568, 0.01128, 0.98741)|(-0.08, 1.61, -3.06),(0.04310, 0.00745, -0.05753, 0.99739)|(-0.19, 0.96, -3.22),(0.07256, 0.29921, 0.06003, -0.94953)|(-0.27, 0.52, -3.17),(-0.09069, -0.16534, 0.06469, -0.97993)|(-0.35, 0.10, -3.23),(0.09391, -0.31923, 0.04867, -0.94176)|(0.06, 0.97, -3.17),(0.10580, -0.06866, -0.01646, -0.99188)|(0.08, 0.53, -3.08),(-0.11216, -0.26154, 0.02899, -0.95822)|(0.05, 0.13, -3.16),(0.09338, -0.25545, 0.05783, 0.96056)|(-0.11, 1.48, -3.09),(-0.14196, 0.01418, -0.02530, -0.98945)|(-0.27, 1.47, -3.10),(0.03970, 0.10493, 0.63209, 0.76673)|(-0.32, 1.19, -3.07),(-0.38818, 0.71799, 0.44136, 0.37283)|(-0.21, 1.25, -2.84),(-0.65805, 0.53015, 0.52158, 0.11775)|(-0.05, 1.48, -3.09),(-0.12412, 0.10348, 0.05011, -0.98558)|(0.11, 1.46, -3.06),(0.16283, -0.35566, -0.56102, 0.72956)|(0.14, 1.19, -2.96),(-0.11068, -0.58962, -0.58622, 0.54447)|(0.04, 1.06, -2.76),(0.22756, 0.71898, 0.45076, -0.47760)|
{56.01737}(-0.07, 0.97, -3.19),(0.03569, -0.11101, -0.00999, 0.99313)|(-0.08, 1.53, -3.07),(0.11486, -0.04319, -0.01533, 0.99232)|(-0.07, 1.35, -3.13),(0.15119, -0.04564, 0.01105, 0.98739)|(-0.08, 1.61, -3.06),(0.04339, 0.00741, -0.05756, 0.99737)|(-0.19, 0.96, -3.22),(0.07255, 0.29932, 0.06010, -0.94949)|(-0.27, 0.52, -3.17),(-0.09073, -0.16529, 0.06463, -0.97993)|(-0.35, 0.10, -3.23),(0.09389, -0.31916, 0.04871, -0.94178)|(0.06, 0.97, -3.17),(0.10583, -0.06859, -0.01646, -0.99188)|(0.08, 0.53, -3.08),(-0.11220, -0.26149, 0.02898, -0.95822)|(0.05, 0.13, -3.16),(0.09337, -0.25550, 0.05785, 0.96055)|(-0.11, 1.48, -3.09),(-0.14260, 0.01380, -0.02493, -0.98937)|(-0.27, 1.47, -3.10),(0.03833, 0.10571, 0.63218, 0.76662)|(-0.32, 1.19, -3.07),(-0.38864, 0.71888, 0.43963, 0.37268)|(-0.21, 1.25, -2.84),(-0.66164, 0.53001, 0.51731, 0.11712)|(-0.05, 1.48, -3.09),(-0.12414, 0.10312, 0.05027, -0.98561)|(0.11, 1.46, -3.06),(0.16242, -0.35440, -0.56113, 0.73017)|(0.14, 1.19, -2.96),(-0.11209, -0.58811, -0.58587, 0.54619)|(0.04, 1.06, -2.76),(0.22833, 0.71903, 0.44912, -0.47870)|
